,State,Zip,Year,Month,Electricity Price,Gas Price
10752,TX,75474,2019.0,Mar,0.142,2.332
10753,TX,75474,2019.0,Apr,0.142,2.602
10754,TX,75474,2019.0,May,0.142,2.604
10755,TX,75474,2019.0,Jun,0.142,2.399
10756,TX,75474,2019.0,Jul,0.142,2.549
10757,TX,75474,2019.0,Aug,0.142,2.335
10758,TX,75474,2019.0,Sep,0.143,2.348
10759,TX,75474,2019.0,Oct,0.143,2.249
10760,TX,75474,2019.0,Nov,0.142,2.286
10761,TX,75474,2019.0,Dec,0.142,2.214
10762,TX,75474,2020.0,Jan,0.141,2.235
10763,TX,75474,2020.0,Feb,0.137,2.054
10764,TX,75474,2020.0,Mar,0.134,1.919
10765,TX,75474,2020.0,Apr,0.134,1.417
10766,TX,75474,2020.0,May,0.136,1.406
10767,TX,75474,2020.0,Jun,0.136,1.722
10768,TX,75474,2020.0,Jul,0.135,1.903
10769,TX,75474,2020.0,Aug,0.133,1.869
10770,TX,75474,2020.0,Sep,0.132,1.893
10771,TX,75474,2020.0,Oct,0.132,1.833
10772,TX,75474,2020.0,Nov,0.13,1.766
10773,TX,75474,2020.0,Dec,0.13,1.885
10774,TX,75474,2021.0,Jan,0.131,2.065
10775,TX,75474,2021.0,Feb,0.131,2.196
10776,TX,75474,2021.0,Mar,0.128,2.533
10777,TX,75474,2021.0,Apr,0.127,2.485
10778,TX,75474,2021.0,May,0.128,2.737
10779,TX,75474,2021.0,Jun,0.129,2.836
10780,TX,75474,2021.0,Jul,0.133,2.882
10781,TX,75474,2021.0,Aug,0.144,2.894
10782,TX,75474,2021.0,Sep,0.152,2.91
10783,TX,75474,2021.0,Oct,0.153,3.033
10784,TX,75474,2021.0,Nov,0.153,3.137
10785,TX,75474,2021.0,Dec,0.154,3.015
10786,TX,75474,2022.0,Jan,0.161,3.058
10787,TX,75474,2022.0,Feb,0.162,3.288
10788,TX,75474,2022.0,Mar,0.162,3.901
10789,TX,75474,2022.0,Apr,0.162,3.816
10790,TX,75474,2022.0,May,0.164,4.271
10791,TX,75474,2022.0,Jun,0.174,4.748
10792,TX,75474,2022.0,Jul,0.196,4.119
10793,TX,75474,2022.0,Aug,0.196,3.511
10794,TX,75474,2022.0,Sep,0.199,3.231
10795,TX,75474,2022.0,Oct,0.199,3.268
10796,TX,75474,2022.0,Nov,0.183,3.084
10797,TX,75474,2022.0,Dec,0.183,2.782
10798,TX,75474,2023.0,Jan,0.178,3.025
10799,TX,75474,2023.0,Feb,0.178,3.055
10800,TX,75476,2019.0,Jan,0.141,1.892
10801,TX,75476,2019.0,Feb,0.141,2.031
10802,TX,75476,2019.0,Mar,0.142,2.332
10803,TX,75476,2019.0,Apr,0.142,2.602
10804,TX,75476,2019.0,May,0.142,2.604
10805,TX,75476,2019.0,Jun,0.142,2.399
10806,TX,75476,2019.0,Jul,0.142,2.549
10807,TX,75476,2019.0,Aug,0.142,2.335
10808,TX,75476,2019.0,Sep,0.143,2.348
10809,TX,75476,2019.0,Oct,0.143,2.249
10810,TX,75476,2019.0,Nov,0.142,2.286
10811,TX,75476,2019.0,Dec,0.142,2.214
10812,TX,75476,2020.0,Jan,0.141,2.235
10813,TX,75476,2020.0,Feb,0.137,2.054
10814,TX,75476,2020.0,Mar,0.134,1.919
10815,TX,75476,2020.0,Apr,0.134,1.417
10816,TX,75476,2020.0,May,0.136,1.406
10817,TX,75476,2020.0,Jun,0.136,1.722
10818,TX,75476,2020.0,Jul,0.135,1.903
10819,TX,75476,2020.0,Aug,0.133,1.869
10820,TX,75476,2020.0,Sep,0.132,1.893
10821,TX,75476,2020.0,Oct,0.132,1.833
10822,TX,75476,2020.0,Nov,0.13,1.766
10823,TX,75476,2020.0,Dec,0.13,1.885
10824,TX,75476,2021.0,Jan,0.131,2.065
10825,TX,75476,2021.0,Feb,0.131,2.196
10826,TX,75476,2021.0,Mar,0.128,2.533
10827,TX,75476,2021.0,Apr,0.127,2.485
10828,TX,75476,2021.0,May,0.128,2.737
10829,TX,75476,2021.0,Jun,0.129,2.836
10830,TX,75476,2021.0,Jul,0.133,2.882
10831,TX,75476,2021.0,Aug,0.144,2.894
10832,TX,75476,2021.0,Sep,0.152,2.91
10833,TX,75476,2021.0,Oct,0.153,3.033
10834,TX,75476,2021.0,Nov,0.153,3.137
10835,TX,75476,2021.0,Dec,0.154,3.015
10836,TX,75476,2022.0,Jan,0.161,3.058
10837,TX,75476,2022.0,Feb,0.162,3.288
10838,TX,75476,2022.0,Mar,0.162,3.901
10839,TX,75476,2022.0,Apr,0.162,3.816
10840,TX,75476,2022.0,May,0.164,4.271
10841,TX,75476,2022.0,Jun,0.174,4.748
10842,TX,75476,2022.0,Jul,0.196,4.119
10843,TX,75476,2022.0,Aug,0.196,3.511
10844,TX,75476,2022.0,Sep,0.199,3.231
10845,TX,75476,2022.0,Oct,0.199,3.268
10846,TX,75476,2022.0,Nov,0.183,3.084
10847,TX,75476,2022.0,Dec,0.183,2.782
10848,TX,75476,2023.0,Jan,0.178,3.025
10849,TX,75476,2023.0,Feb,0.178,3.055
10850,TX,75477,2019.0,Jan,0.141,1.892
10851,TX,75477,2019.0,Feb,0.141,2.031
10852,TX,75477,2019.0,Mar,0.142,2.332
10853,TX,75477,2019.0,Apr,0.142,2.602
10854,TX,75477,2019.0,May,0.142,2.604
10855,TX,75477,2019.0,Jun,0.142,2.399
10856,TX,75477,2019.0,Jul,0.142,2.549
10857,TX,75477,2019.0,Aug,0.142,2.335
10858,TX,75477,2019.0,Sep,0.143,2.348
10859,TX,75477,2019.0,Oct,0.143,2.249
10860,TX,75477,2019.0,Nov,0.142,2.286
10861,TX,75477,2019.0,Dec,0.142,2.214
10862,TX,75477,2020.0,Jan,0.141,2.235
10863,TX,75477,2020.0,Feb,0.137,2.054
10864,TX,75477,2020.0,Mar,0.134,1.919
10865,TX,75477,2020.0,Apr,0.134,1.417
10866,TX,75477,2020.0,May,0.136,1.406
10867,TX,75477,2020.0,Jun,0.136,1.722
10868,TX,75477,2020.0,Jul,0.135,1.903
10869,TX,75477,2020.0,Aug,0.133,1.869
10870,TX,75477,2020.0,Sep,0.132,1.893
10871,TX,75477,2020.0,Oct,0.132,1.833
10872,TX,75477,2020.0,Nov,0.13,1.766
10873,TX,75477,2020.0,Dec,0.13,1.885
10874,TX,75477,2021.0,Jan,0.131,2.065
10875,TX,75477,2021.0,Feb,0.131,2.196
10876,TX,75477,2021.0,Mar,0.128,2.533
10877,TX,75477,2021.0,Apr,0.127,2.485
10878,TX,75477,2021.0,May,0.128,2.737
10879,TX,75477,2021.0,Jun,0.129,2.836
10880,TX,75477,2021.0,Jul,0.133,2.882
10881,TX,75477,2021.0,Aug,0.144,2.894
10882,TX,75477,2021.0,Sep,0.152,2.91
10883,TX,75477,2021.0,Oct,0.153,3.033
10884,TX,75477,2021.0,Nov,0.153,3.137
10885,TX,75477,2021.0,Dec,0.154,3.015
10886,TX,75477,2022.0,Jan,0.161,3.058
10887,TX,75477,2022.0,Feb,0.162,3.288
10888,TX,75477,2022.0,Mar,0.162,3.901
10889,TX,75477,2022.0,Apr,0.162,3.816
10890,TX,75477,2022.0,May,0.164,4.271
10891,TX,75477,2022.0,Jun,0.174,4.748
10892,TX,75477,2022.0,Jul,0.196,4.119
10893,TX,75477,2022.0,Aug,0.196,3.511
10894,TX,75477,2022.0,Sep,0.199,3.231
10895,TX,75477,2022.0,Oct,0.199,3.268
10896,TX,75477,2022.0,Nov,0.183,3.084
10897,TX,75477,2022.0,Dec,0.183,2.782
10898,TX,75477,2023.0,Jan,0.178,3.025
10899,TX,75477,2023.0,Feb,0.178,3.055
10900,TX,75479,2019.0,Jan,0.141,1.892
10901,TX,75479,2019.0,Feb,0.141,2.031
10902,TX,75479,2019.0,Mar,0.142,2.332
10903,TX,75479,2019.0,Apr,0.142,2.602
10904,TX,75479,2019.0,May,0.142,2.604
10905,TX,75479,2019.0,Jun,0.142,2.399
10906,TX,75479,2019.0,Jul,0.142,2.549
10907,TX,75479,2019.0,Aug,0.142,2.335
10908,TX,75479,2019.0,Sep,0.143,2.348
10909,TX,75479,2019.0,Oct,0.143,2.249
10910,TX,75479,2019.0,Nov,0.142,2.286
10911,TX,75479,2019.0,Dec,0.142,2.214
10912,TX,75479,2020.0,Jan,0.141,2.235
10913,TX,75479,2020.0,Feb,0.137,2.054
10914,TX,75479,2020.0,Mar,0.134,1.919
10915,TX,75479,2020.0,Apr,0.134,1.417
10916,TX,75479,2020.0,May,0.136,1.406
10917,TX,75479,2020.0,Jun,0.136,1.722
10918,TX,75479,2020.0,Jul,0.135,1.903
10919,TX,75479,2020.0,Aug,0.133,1.869
10920,TX,75479,2020.0,Sep,0.132,1.893
10921,TX,75479,2020.0,Oct,0.132,1.833
10922,TX,75479,2020.0,Nov,0.13,1.766
10923,TX,75479,2020.0,Dec,0.13,1.885
10924,TX,75479,2021.0,Jan,0.131,2.065
10925,TX,75479,2021.0,Feb,0.131,2.196
10926,TX,75479,2021.0,Mar,0.128,2.533
10927,TX,75479,2021.0,Apr,0.127,2.485
10928,TX,75479,2021.0,May,0.128,2.737
10929,TX,75479,2021.0,Jun,0.129,2.836
10930,TX,75479,2021.0,Jul,0.133,2.882
10931,TX,75479,2021.0,Aug,0.144,2.894
10932,TX,75479,2021.0,Sep,0.152,2.91
10933,TX,75479,2021.0,Oct,0.153,3.033
10934,TX,75479,2021.0,Nov,0.153,3.137
10935,TX,75479,2021.0,Dec,0.154,3.015
10936,TX,75479,2022.0,Jan,0.161,3.058
10937,TX,75479,2022.0,Feb,0.162,3.288
10938,TX,75479,2022.0,Mar,0.162,3.901
10939,TX,75479,2022.0,Apr,0.162,3.816
10940,TX,75479,2022.0,May,0.164,4.271
10941,TX,75479,2022.0,Jun,0.174,4.748
10942,TX,75479,2022.0,Jul,0.196,4.119
10943,TX,75479,2022.0,Aug,0.196,3.511
10944,TX,75479,2022.0,Sep,0.199,3.231
10945,TX,75479,2022.0,Oct,0.199,3.268
10946,TX,75479,2022.0,Nov,0.183,3.084
10947,TX,75479,2022.0,Dec,0.183,2.782
10948,TX,75479,2023.0,Jan,0.178,3.025
10949,TX,75479,2023.0,Feb,0.178,3.055
10950,TX,75481,2019.0,Jan,0.141,1.892
10951,TX,75481,2019.0,Feb,0.141,2.031
10952,TX,75481,2019.0,Mar,0.142,2.332
10953,TX,75481,2019.0,Apr,0.142,2.602
10954,TX,75481,2019.0,May,0.142,2.604
10955,TX,75481,2019.0,Jun,0.142,2.399
10956,TX,75481,2019.0,Jul,0.142,2.549
10957,TX,75481,2019.0,Aug,0.142,2.335
10958,TX,75481,2019.0,Sep,0.143,2.348
10959,TX,75481,2019.0,Oct,0.143,2.249
10960,TX,75481,2019.0,Nov,0.142,2.286
10961,TX,75481,2019.0,Dec,0.142,2.214
10962,TX,75481,2020.0,Jan,0.141,2.235
10963,TX,75481,2020.0,Feb,0.137,2.054
10964,TX,75481,2020.0,Mar,0.134,1.919
10965,TX,75481,2020.0,Apr,0.134,1.417
10966,TX,75481,2020.0,May,0.136,1.406
10967,TX,75481,2020.0,Jun,0.136,1.722
10968,TX,75481,2020.0,Jul,0.135,1.903
10969,TX,75481,2020.0,Aug,0.133,1.869
10970,TX,75481,2020.0,Sep,0.132,1.893
10971,TX,75481,2020.0,Oct,0.132,1.833
10972,TX,75481,2020.0,Nov,0.13,1.766
10973,TX,75481,2020.0,Dec,0.13,1.885
10974,TX,75481,2021.0,Jan,0.131,2.065
10975,TX,75481,2021.0,Feb,0.131,2.196
10976,TX,75481,2021.0,Mar,0.128,2.533
10977,TX,75481,2021.0,Apr,0.127,2.485
10978,TX,75481,2021.0,May,0.128,2.737
10979,TX,75481,2021.0,Jun,0.129,2.836
10980,TX,75481,2021.0,Jul,0.133,2.882
10981,TX,75481,2021.0,Aug,0.144,2.894
10982,TX,75481,2021.0,Sep,0.152,2.91
10983,TX,75481,2021.0,Oct,0.153,3.033
10984,TX,75481,2021.0,Nov,0.153,3.137
10985,TX,75481,2021.0,Dec,0.154,3.015
10986,TX,75481,2022.0,Jan,0.161,3.058
10987,TX,75481,2022.0,Feb,0.162,3.288
10988,TX,75481,2022.0,Mar,0.162,3.901
10989,TX,75481,2022.0,Apr,0.162,3.816
10990,TX,75481,2022.0,May,0.164,4.271
10991,TX,75481,2022.0,Jun,0.174,4.748
10992,TX,75481,2022.0,Jul,0.196,4.119
10993,TX,75481,2022.0,Aug,0.196,3.511
10994,TX,75481,2022.0,Sep,0.199,3.231
10995,TX,75481,2022.0,Oct,0.199,3.268
10996,TX,75481,2022.0,Nov,0.183,3.084
10997,TX,75481,2022.0,Dec,0.183,2.782
10998,TX,75481,2023.0,Jan,0.178,3.025
10999,TX,75481,2023.0,Feb,0.178,3.055
11000,TX,75482,2019.0,Jan,0.141,1.892
11001,TX,75482,2019.0,Feb,0.141,2.031
11002,TX,75482,2019.0,Mar,0.142,2.332
11003,TX,75482,2019.0,Apr,0.142,2.602
11004,TX,75482,2019.0,May,0.142,2.604
11005,TX,75482,2019.0,Jun,0.142,2.399
11006,TX,75482,2019.0,Jul,0.142,2.549
11007,TX,75482,2019.0,Aug,0.142,2.335
11008,TX,75482,2019.0,Sep,0.143,2.348
11009,TX,75482,2019.0,Oct,0.143,2.249
11010,TX,75482,2019.0,Nov,0.142,2.286
11011,TX,75482,2019.0,Dec,0.142,2.214
11012,TX,75482,2020.0,Jan,0.141,2.235
11013,TX,75482,2020.0,Feb,0.137,2.054
11014,TX,75482,2020.0,Mar,0.134,1.919
11015,TX,75482,2020.0,Apr,0.134,1.417
11016,TX,75482,2020.0,May,0.136,1.406
11017,TX,75482,2020.0,Jun,0.136,1.722
11018,TX,75482,2020.0,Jul,0.135,1.903
11019,TX,75482,2020.0,Aug,0.133,1.869
11020,TX,75482,2020.0,Sep,0.132,1.893
11021,TX,75482,2020.0,Oct,0.132,1.833
11022,TX,75482,2020.0,Nov,0.13,1.766
11023,TX,75482,2020.0,Dec,0.13,1.885
11024,TX,75482,2021.0,Jan,0.131,2.065
11025,TX,75482,2021.0,Feb,0.131,2.196
11026,TX,75482,2021.0,Mar,0.128,2.533
11027,TX,75482,2021.0,Apr,0.127,2.485
11028,TX,75482,2021.0,May,0.128,2.737
11029,TX,75482,2021.0,Jun,0.129,2.836
11030,TX,75482,2021.0,Jul,0.133,2.882
11031,TX,75482,2021.0,Aug,0.144,2.894
11032,TX,75482,2021.0,Sep,0.152,2.91
11033,TX,75482,2021.0,Oct,0.153,3.033
11034,TX,75482,2021.0,Nov,0.153,3.137
11035,TX,75482,2021.0,Dec,0.154,3.015
11036,TX,75482,2022.0,Jan,0.161,3.058
11037,TX,75482,2022.0,Feb,0.162,3.288
11038,TX,75482,2022.0,Mar,0.162,3.901
11039,TX,75482,2022.0,Apr,0.162,3.816
11040,TX,75482,2022.0,May,0.164,4.271
11041,TX,75482,2022.0,Jun,0.174,4.748
11042,TX,75482,2022.0,Jul,0.196,4.119
11043,TX,75482,2022.0,Aug,0.196,3.511
11044,TX,75482,2022.0,Sep,0.199,3.231
11045,TX,75482,2022.0,Oct,0.199,3.268
11046,TX,75482,2022.0,Nov,0.183,3.084
11047,TX,75482,2022.0,Dec,0.183,2.782
11048,TX,75482,2023.0,Jan,0.178,3.025
11049,TX,75482,2023.0,Feb,0.178,3.055
11050,TX,75483,2019.0,Jan,0.141,1.892
11051,TX,75483,2019.0,Feb,0.141,2.031
11052,TX,75483,2019.0,Mar,0.142,2.332
11053,TX,75483,2019.0,Apr,0.142,2.602
11054,TX,75483,2019.0,May,0.142,2.604
11055,TX,75483,2019.0,Jun,0.142,2.399
11056,TX,75483,2019.0,Jul,0.142,2.549
11057,TX,75483,2019.0,Aug,0.142,2.335
11058,TX,75483,2019.0,Sep,0.143,2.348
11059,TX,75483,2019.0,Oct,0.143,2.249
11060,TX,75483,2019.0,Nov,0.142,2.286
11061,TX,75483,2019.0,Dec,0.142,2.214
11062,TX,75483,2020.0,Jan,0.141,2.235
11063,TX,75483,2020.0,Feb,0.137,2.054
11064,TX,75483,2020.0,Mar,0.134,1.919
11065,TX,75483,2020.0,Apr,0.134,1.417
11066,TX,75483,2020.0,May,0.136,1.406
11067,TX,75483,2020.0,Jun,0.136,1.722
11068,TX,75483,2020.0,Jul,0.135,1.903
11069,TX,75483,2020.0,Aug,0.133,1.869
11070,TX,75483,2020.0,Sep,0.132,1.893
11071,TX,75483,2020.0,Oct,0.132,1.833
11072,TX,75483,2020.0,Nov,0.13,1.766
11073,TX,75483,2020.0,Dec,0.13,1.885
11074,TX,75483,2021.0,Jan,0.131,2.065
11075,TX,75483,2021.0,Feb,0.131,2.196
11076,TX,75483,2021.0,Mar,0.128,2.533
11077,TX,75483,2021.0,Apr,0.127,2.485
11078,TX,75483,2021.0,May,0.128,2.737
11079,TX,75483,2021.0,Jun,0.129,2.836
11080,TX,75483,2021.0,Jul,0.133,2.882
11081,TX,75483,2021.0,Aug,0.144,2.894
11082,TX,75483,2021.0,Sep,0.152,2.91
11083,TX,75483,2021.0,Oct,0.153,3.033
11084,TX,75483,2021.0,Nov,0.153,3.137
11085,TX,75483,2021.0,Dec,0.154,3.015
11086,TX,75483,2022.0,Jan,0.161,3.058
11087,TX,75483,2022.0,Feb,0.162,3.288
11088,TX,75483,2022.0,Mar,0.162,3.901
11089,TX,75483,2022.0,Apr,0.162,3.816
11090,TX,75483,2022.0,May,0.164,4.271
11091,TX,75483,2022.0,Jun,0.174,4.748
11092,TX,75483,2022.0,Jul,0.196,4.119
11093,TX,75483,2022.0,Aug,0.196,3.511
11094,TX,75483,2022.0,Sep,0.199,3.231
11095,TX,75483,2022.0,Oct,0.199,3.268
11096,TX,75483,2022.0,Nov,0.183,3.084
11097,TX,75483,2022.0,Dec,0.183,2.782
11098,TX,75483,2023.0,Jan,0.178,3.025
11099,TX,75483,2023.0,Feb,0.178,3.055
11100,TX,75488,2019.0,Jan,0.141,1.892
11101,TX,75488,2019.0,Feb,0.141,2.031
11102,TX,75488,2019.0,Mar,0.142,2.332
11103,TX,75488,2019.0,Apr,0.142,2.602
11104,TX,75488,2019.0,May,0.142,2.604
11105,TX,75488,2019.0,Jun,0.142,2.399
11106,TX,75488,2019.0,Jul,0.142,2.549
11107,TX,75488,2019.0,Aug,0.142,2.335
11108,TX,75488,2019.0,Sep,0.143,2.348
11109,TX,75488,2019.0,Oct,0.143,2.249
11110,TX,75488,2019.0,Nov,0.142,2.286
11111,TX,75488,2019.0,Dec,0.142,2.214
11112,TX,75488,2020.0,Jan,0.141,2.235
11113,TX,75488,2020.0,Feb,0.137,2.054
11114,TX,75488,2020.0,Mar,0.134,1.919
11115,TX,75488,2020.0,Apr,0.134,1.417
11116,TX,75488,2020.0,May,0.136,1.406
11117,TX,75488,2020.0,Jun,0.136,1.722
11118,TX,75488,2020.0,Jul,0.135,1.903
11119,TX,75488,2020.0,Aug,0.133,1.869
11120,TX,75488,2020.0,Sep,0.132,1.893
11121,TX,75488,2020.0,Oct,0.132,1.833
11122,TX,75488,2020.0,Nov,0.13,1.766
11123,TX,75488,2020.0,Dec,0.13,1.885
11124,TX,75488,2021.0,Jan,0.131,2.065
11125,TX,75488,2021.0,Feb,0.131,2.196
11126,TX,75488,2021.0,Mar,0.128,2.533
11127,TX,75488,2021.0,Apr,0.127,2.485
11128,TX,75488,2021.0,May,0.128,2.737
11129,TX,75488,2021.0,Jun,0.129,2.836
11130,TX,75488,2021.0,Jul,0.133,2.882
11131,TX,75488,2021.0,Aug,0.144,2.894
11132,TX,75488,2021.0,Sep,0.152,2.91
11133,TX,75488,2021.0,Oct,0.153,3.033
11134,TX,75488,2021.0,Nov,0.153,3.137
11135,TX,75488,2021.0,Dec,0.154,3.015
11136,TX,75488,2022.0,Jan,0.161,3.058
11137,TX,75488,2022.0,Feb,0.162,3.288
11138,TX,75488,2022.0,Mar,0.162,3.901
11139,TX,75488,2022.0,Apr,0.162,3.816
11140,TX,75488,2022.0,May,0.164,4.271
11141,TX,75488,2022.0,Jun,0.174,4.748
11142,TX,75488,2022.0,Jul,0.196,4.119
11143,TX,75488,2022.0,Aug,0.196,3.511
11144,TX,75488,2022.0,Sep,0.199,3.231
11145,TX,75488,2022.0,Oct,0.199,3.268
11146,TX,75488,2022.0,Nov,0.183,3.084
11147,TX,75488,2022.0,Dec,0.183,2.782
11148,TX,75488,2023.0,Jan,0.178,3.025
11149,TX,75488,2023.0,Feb,0.178,3.055
11150,TX,75492,2019.0,Jan,0.141,1.892
11151,TX,75492,2019.0,Feb,0.141,2.031
11152,TX,75492,2019.0,Mar,0.142,2.332
11153,TX,75492,2019.0,Apr,0.142,2.602
11154,TX,75492,2019.0,May,0.142,2.604
11155,TX,75492,2019.0,Jun,0.142,2.399
11156,TX,75492,2019.0,Jul,0.142,2.549
11157,TX,75492,2019.0,Aug,0.142,2.335
11158,TX,75492,2019.0,Sep,0.143,2.348
11159,TX,75492,2019.0,Oct,0.143,2.249
11160,TX,75492,2019.0,Nov,0.142,2.286
11161,TX,75492,2019.0,Dec,0.142,2.214
11162,TX,75492,2020.0,Jan,0.141,2.235
11163,TX,75492,2020.0,Feb,0.137,2.054
11164,TX,75492,2020.0,Mar,0.134,1.919
11165,TX,75492,2020.0,Apr,0.134,1.417
11166,TX,75492,2020.0,May,0.136,1.406
11167,TX,75492,2020.0,Jun,0.136,1.722
11168,TX,75492,2020.0,Jul,0.135,1.903
11169,TX,75492,2020.0,Aug,0.133,1.869
11170,TX,75492,2020.0,Sep,0.132,1.893
11171,TX,75492,2020.0,Oct,0.132,1.833
11172,TX,75492,2020.0,Nov,0.13,1.766
11173,TX,75492,2020.0,Dec,0.13,1.885
11174,TX,75492,2021.0,Jan,0.131,2.065
11175,TX,75492,2021.0,Feb,0.131,2.196
11176,TX,75492,2021.0,Mar,0.128,2.533
11177,TX,75492,2021.0,Apr,0.127,2.485
11178,TX,75492,2021.0,May,0.128,2.737
11179,TX,75492,2021.0,Jun,0.129,2.836
11180,TX,75492,2021.0,Jul,0.133,2.882
11181,TX,75492,2021.0,Aug,0.144,2.894
11182,TX,75492,2021.0,Sep,0.152,2.91
11183,TX,75492,2021.0,Oct,0.153,3.033
11184,TX,75492,2021.0,Nov,0.153,3.137
11185,TX,75492,2021.0,Dec,0.154,3.015
11186,TX,75492,2022.0,Jan,0.161,3.058
11187,TX,75492,2022.0,Feb,0.162,3.288
11188,TX,75492,2022.0,Mar,0.162,3.901
11189,TX,75492,2022.0,Apr,0.162,3.816
11190,TX,75492,2022.0,May,0.164,4.271
11191,TX,75492,2022.0,Jun,0.174,4.748
11192,TX,75492,2022.0,Jul,0.196,4.119
11193,TX,75492,2022.0,Aug,0.196,3.511
11194,TX,75492,2022.0,Sep,0.199,3.231
11195,TX,75492,2022.0,Oct,0.199,3.268
11196,TX,75492,2022.0,Nov,0.183,3.084
11197,TX,75492,2022.0,Dec,0.183,2.782
11198,TX,75492,2023.0,Jan,0.178,3.025
11199,TX,75492,2023.0,Feb,0.178,3.055
11200,TX,75495,2019.0,Jan,0.141,1.892
11201,TX,75495,2019.0,Feb,0.141,2.031
11202,TX,75495,2019.0,Mar,0.142,2.332
11203,TX,75495,2019.0,Apr,0.142,2.602
11204,TX,75495,2019.0,May,0.142,2.604
11205,TX,75495,2019.0,Jun,0.142,2.399
11206,TX,75495,2019.0,Jul,0.142,2.549
11207,TX,75495,2019.0,Aug,0.142,2.335
11208,TX,75495,2019.0,Sep,0.143,2.348
11209,TX,75495,2019.0,Oct,0.143,2.249
11210,TX,75495,2019.0,Nov,0.142,2.286
11211,TX,75495,2019.0,Dec,0.142,2.214
11212,TX,75495,2020.0,Jan,0.141,2.235
11213,TX,75495,2020.0,Feb,0.137,2.054
11214,TX,75495,2020.0,Mar,0.134,1.919
11215,TX,75495,2020.0,Apr,0.134,1.417
11216,TX,75495,2020.0,May,0.136,1.406
11217,TX,75495,2020.0,Jun,0.136,1.722
11218,TX,75495,2020.0,Jul,0.135,1.903
11219,TX,75495,2020.0,Aug,0.133,1.869
11220,TX,75495,2020.0,Sep,0.132,1.893
11221,TX,75495,2020.0,Oct,0.132,1.833
11222,TX,75495,2020.0,Nov,0.13,1.766
11223,TX,75495,2020.0,Dec,0.13,1.885
11224,TX,75495,2021.0,Jan,0.131,2.065
11225,TX,75495,2021.0,Feb,0.131,2.196
11226,TX,75495,2021.0,Mar,0.128,2.533
11227,TX,75495,2021.0,Apr,0.127,2.485
11228,TX,75495,2021.0,May,0.128,2.737
11229,TX,75495,2021.0,Jun,0.129,2.836
11230,TX,75495,2021.0,Jul,0.133,2.882
11231,TX,75495,2021.0,Aug,0.144,2.894
11232,TX,75495,2021.0,Sep,0.152,2.91
11233,TX,75495,2021.0,Oct,0.153,3.033
11234,TX,75495,2021.0,Nov,0.153,3.137
11235,TX,75495,2021.0,Dec,0.154,3.015
11236,TX,75495,2022.0,Jan,0.161,3.058
11237,TX,75495,2022.0,Feb,0.162,3.288
11238,TX,75495,2022.0,Mar,0.162,3.901
11239,TX,75495,2022.0,Apr,0.162,3.816
11240,TX,75495,2022.0,May,0.164,4.271
11241,TX,75495,2022.0,Jun,0.174,4.748
11242,TX,75495,2022.0,Jul,0.196,4.119
11243,TX,75495,2022.0,Aug,0.196,3.511
11244,TX,75495,2022.0,Sep,0.199,3.231
11245,TX,75495,2022.0,Oct,0.199,3.268
11246,TX,75495,2022.0,Nov,0.183,3.084
11247,TX,75495,2022.0,Dec,0.183,2.782
11248,TX,75495,2023.0,Jan,0.178,3.025
11249,TX,75495,2023.0,Feb,0.178,3.055
11250,TX,75496,2019.0,Jan,0.141,1.892
11251,TX,75496,2019.0,Feb,0.141,2.031
11252,TX,75496,2019.0,Mar,0.142,2.332
11253,TX,75496,2019.0,Apr,0.142,2.602
11254,TX,75496,2019.0,May,0.142,2.604
11255,TX,75496,2019.0,Jun,0.142,2.399
11256,TX,75496,2019.0,Jul,0.142,2.549
11257,TX,75496,2019.0,Aug,0.142,2.335
11258,TX,75496,2019.0,Sep,0.143,2.348
11259,TX,75496,2019.0,Oct,0.143,2.249
11260,TX,75496,2019.0,Nov,0.142,2.286
11261,TX,75496,2019.0,Dec,0.142,2.214
11262,TX,75496,2020.0,Jan,0.141,2.235
11263,TX,75496,2020.0,Feb,0.137,2.054
11264,TX,75496,2020.0,Mar,0.134,1.919
11265,TX,75496,2020.0,Apr,0.134,1.417
11266,TX,75496,2020.0,May,0.136,1.406
11267,TX,75496,2020.0,Jun,0.136,1.722
11268,TX,75496,2020.0,Jul,0.135,1.903
11269,TX,75496,2020.0,Aug,0.133,1.869
11270,TX,75496,2020.0,Sep,0.132,1.893
11271,TX,75496,2020.0,Oct,0.132,1.833
11272,TX,75496,2020.0,Nov,0.13,1.766
11273,TX,75496,2020.0,Dec,0.13,1.885
11274,TX,75496,2021.0,Jan,0.131,2.065
11275,TX,75496,2021.0,Feb,0.131,2.196
11276,TX,75496,2021.0,Mar,0.128,2.533
11277,TX,75496,2021.0,Apr,0.127,2.485
11278,TX,75496,2021.0,May,0.128,2.737
11279,TX,75496,2021.0,Jun,0.129,2.836
11280,TX,75496,2021.0,Jul,0.133,2.882
11281,TX,75496,2021.0,Aug,0.144,2.894
11282,TX,75496,2021.0,Sep,0.152,2.91
11283,TX,75496,2021.0,Oct,0.153,3.033
11284,TX,75496,2021.0,Nov,0.153,3.137
11285,TX,75496,2021.0,Dec,0.154,3.015
11286,TX,75496,2022.0,Jan,0.161,3.058
11287,TX,75496,2022.0,Feb,0.162,3.288
11288,TX,75496,2022.0,Mar,0.162,3.901
11289,TX,75496,2022.0,Apr,0.162,3.816
11290,TX,75496,2022.0,May,0.164,4.271
11291,TX,75496,2022.0,Jun,0.174,4.748
